event_type,event_cause,requires_road_closure,police_station,zone,corridor,latitude,longitude,priority
1,14,False,15,7,7,12.9144023,77.624318,1.0
1,14,False,6,9,10,12.9425141,77.5254893,1.0
1,6,False,34,1,10,12.9580995,77.5535743,1.0
1,6,False,34,1,10,12.9580505,77.5535403,1.0
1,14,False,44,1,11,12.9804045,77.5719092,0.0
1,14,False,21,7,7,12.8890739,77.6394383,1.0
1,14,False,44,1,11,12.9804762,77.5719475,0.0
1,14,False,2,10,16,12.9282977,77.5459634,1.0
1,14,False,18,4,2,13.0424115,77.5925746,1.0
1,14,False,16,1,18,12.9734202,77.6215549,1.0
1,14,False,29,6,11,12.90672447,77.54537324,0.0
1,14,False,42,10,22,12.9859417,77.5512283,1.0
1,14,False,50,2,21,12.955889,77.718815,1.0
1,14,False,39,9,19,13.039208,77.5183806,1.0
1,4,False,32,4,2,13.0530554,77.593531,1.0
1,6,True,15,7,12,12.9237306,77.6474668,1.0
1,14,False,19,4,14,13.0410608,77.6168504,1.0
1,11,False,11,1,5,12.98066,77.5973363,1.0
1,11,False,43,5,2,13.0146481,77.5839784,1.0
1,6,False,17,1,11,12.9759169,77.5872273,0.0
1,2,False,11,0,18,12.9771399,77.5991126,1.0
1,14,False,35,2,11,12.9923411,77.712944,0.0
1,14,False,39,9,11,13.0461559,77.5043676,0.0
1,14,False,53,9,19,13.0295451,77.538472,1.0
1,14,False,19,4,14,13.0377638,77.6267149,1.0
1,14,False,14,2,12,12.9422816,77.6972978,1.0
1,14,False,19,4,14,13.03768,77.6264683,1.0
0,10,True,1,0,7,12.95236447,77.60536618,1.0
1,7,False,7,1,10,12.9591615,77.5557552,1.0
1,14,False,17,1,10,12.9705526,77.5869031,1.0
1,14,False,33,7,7,12.9067083,77.6288629,1.0
1,14,False,42,9,11,13.021745,77.5322883,0.0
1,14,False,6,10,10,12.9530767,77.5418967,1.0
1,14,False,3,0,18,12.9862929,77.6462931,1.0
1,14,False,6,9,10,12.9433721,77.5263333,1.0
1,14,False,39,9,19,13.0440662,77.5088438,1.0
1,14,False,43,10,2,13.0110103,77.5836395,1.0
1,14,False,11,0,18,12.9769842,77.6087452,1.0
1,14,False,39,9,19,13.0444098,77.5091487,1.0
1,14,False,43,10,2,13.0147278,77.5839424,1.0
1,14,False,43,10,2,13.0139284,77.5837687,1.0
1,14,False,28,3,11,13.0095235,77.6971236,0.0
1,14,False,53,9,19,13.0279028,77.5353479,1.0
1,14,True,51,1,11,12.9571883,77.5924233,0.0
1,14,False,51,0,11,12.9570052,77.592585,0.0
1,7,False,7,1,11,12.973635,77.5693833,0.0
1,14,False,19,4,0,13.0282752,77.6325668,1.0
1,14,False,44,1,11,12.9825195,77.5680083,0.0
1,14,False,33,7,12,12.9183119,77.6213645,1.0
1,16,False,53,10,19,13.0187377,77.5575234,1.0
1,14,False,44,1,11,12.9817415,77.57036,0.0
1,14,False,49,10,22,12.989235,77.5503267,1.0
1,14,False,7,1,10,12.9622433,77.5628658,1.0
1,14,True,17,1,10,12.9648247,77.5860978,1.0
1,14,False,43,10,11,13.0082175,77.5718546,0.0
1,2,False,19,4,14,13.041165,77.61586,1.0
1,14,False,2,10,16,12.92517281,77.55040954,1.0
1,14,False,2,10,16,12.9318961,77.5445289,1.0
0,8,True,17,1,10,12.96781849,77.58867461,1.0
0,8,True,11,1,11,12.9760586,77.58741676,0.0
1,14,False,2,10,16,12.9267553,77.5480187,1.0
1,14,False,13,7,7,12.8728187,77.651366,1.0
1,14,False,2,10,11,12.916606,77.5727067,0.0
1,14,False,28,3,11,13.0100068,77.697073,0.0
1,14,False,35,2,11,12.98424,77.7525821,0.0
1,14,False,37,7,12,12.9156294,77.6232459,1.0
1,14,False,43,10,2,13.0105137,77.5836903,1.0
1,14,False,15,7,12,12.9153864,77.6238372,1.0
1,14,False,2,10,16,12.9185257,77.5640918,1.0
1,14,False,7,1,11,12.9800837,77.5708938,0.0
1,6,False,53,9,19,13.0347871,77.5299203,1.0
1,11,False,35,2,11,12.9841251,77.7523025,0.0
1,14,False,43,10,19,13.0158983,77.5634567,1.0
1,14,False,43,10,11,13.0124854,77.5690706,0.0
1,6,False,35,2,11,12.9835042,77.7542333,0.0
1,11,False,43,10,2,13.014242,77.5837912,1.0
1,14,False,7,1,10,12.9604518,77.5568989,1.0
1,14,False,6,9,11,12.9588379,77.5167415,0.0
1,14,False,11,1,5,12.9820162,77.5946442,1.0
1,14,False,34,1,10,12.9567627,77.5487381,1.0
1,14,False,26,9,11,12.9600442,77.5152153,0.0
1,14,False,29,6,16,12.9098679,77.5728551,1.0
1,14,True,33,7,11,12.9241444,77.6284508,0.0
1,14,False,3,3,14,13.0170526,77.6610443,1.0
1,6,False,26,9,11,12.9601274,77.5151466,0.0
1,14,False,39,9,19,13.0379791,77.5213339,1.0
1,14,True,3,0,18,12.985467,77.6440847,1.0
1,14,False,17,1,10,12.9650521,77.5841699,1.0
1,16,False,28,3,11,13.010126,77.697428,0.0
1,14,False,17,1,11,12.9596289,77.5935194,0.0
1,6,False,1,0,18,12.9715567,77.61055,1.0
1,14,False,17,1,10,12.9678645,77.58707,1.0
1,14,False,34,10,9,12.975301,77.5528909,1.0
1,14,False,25,0,17,12.9591628,77.6564583,1.0
1,14,False,9,8,3,13.1903941,77.645517,1.0
1,14,True,23,5,15,13.0431399,77.5569094,1.0
1,14,False,44,1,11,12.9846285,77.5721881,0.0
1,14,False,8,5,19,13.0428559,77.5141114,1.0
1,14,False,0,7,8,12.9280618,77.619855,1.0
1,14,False,52,5,3,13.0994681,77.5996034,1.0
1,14,False,10,1,11,12.9542104,77.5853556,0.0
1,7,False,0,7,11,12.9248314,77.6281913,0.0
1,14,False,51,1,11,12.9541751,77.5854747,0.0
1,14,False,0,7,8,12.9279733,77.6200661,1.0
1,14,False,6,10,10,12.9527203,77.5416774,1.0
1,6,False,28,3,11,13.0156313,77.704657,0.0
1,14,False,28,3,11,13.0115219,77.6982565,0.0
1,14,False,28,3,11,13.0116632,77.6983952,0.0
1,14,False,23,5,15,13.0439017,77.553985,1.0
1,2,False,18,4,3,13.0676698,77.5933693,1.0
1,14,False,43,10,2,13.0106783,77.5837517,1.0
1,14,False,34,1,10,12.9579569,77.5525429,1.0
1,14,False,23,5,15,13.0462883,77.5559138,1.0
1,14,False,52,5,3,13.097869,77.5991048,1.0
1,14,False,17,1,11,12.9596295,77.5870868,0.0
1,6,False,11,1,5,12.9819749,77.5946058,1.0
1,14,False,39,9,11,13.0283245,77.5191569,0.0
1,14,False,52,5,3,13.0985256,77.5967956,1.0
1,6,False,35,2,11,12.9884411,77.7299393,0.0
1,14,False,34,1,9,12.97570957,77.56103534,1.0
0,4,False,32,4,2,13.0469855,77.5915374,1.0
1,14,False,17,1,10,12.9716991,77.5939954,1.0
1,6,False,15,7,7,12.9067124,77.629152,1.0
1,14,False,17,1,11,12.9757999,77.5874675,0.0
1,14,False,39,9,19,13.0361728,77.5253839,1.0
1,14,False,20,1,11,12.9879355,77.5806882,0.0
1,6,False,19,4,6,13.0383584,77.6259551,1.0
1,14,False,20,1,11,12.987799,77.5807004,0.0
1,14,False,17,1,10,12.9639277,77.5838883,1.0
1,14,False,13,8,11,12.8397656,77.6770241,0.0
1,14,False,29,6,11,12.90665577,77.54570637,0.0
1,14,False,13,7,7,12.8696027,77.6535417,1.0
1,14,False,17,1,10,12.9677167,77.5879114,1.0
1,7,False,24,6,11,12.9169179,77.5952536,0.0
1,7,False,24,6,1,12.9168906,77.5968291,1.0
1,14,False,52,5,3,13.121748,77.6112371,1.0
1,14,False,17,1,10,12.9656291,77.5868576,1.0
1,14,False,7,1,10,12.9610754,77.5591434,1.0
1,14,False,52,5,3,13.0948709,77.5970935,1.0
1,14,False,17,1,10,12.9682207,77.5862301,1.0
1,14,False,34,1,11,12.9712674,77.5664824,0.0
1,14,False,52,5,3,13.1219076,77.6113324,1.0
1,14,False,14,2,13,12.9537637,77.7002069,1.0
1,14,False,25,0,18,12.9836459,77.6396991,1.0
1,14,False,13,7,7,12.8718258,77.6512363,1.0
0,10,True,16,0,17,12.96067984,77.6415265,1.0
1,14,False,16,1,18,12.973691,77.6145877,1.0
1,14,False,14,2,12,12.9420143,77.6971725,1.0
1,14,False,34,1,11,12.97945013,77.56429952,0.0
1,14,False,27,4,0,13.030269,77.6306842,1.0
1,6,False,47,1,11,12.9744637,77.5780192,0.0
1,14,False,39,9,11,13.0248541,77.5110395,0.0
1,14,False,15,7,7,12.9109835,77.6267571,1.0
1,14,False,36,9,22,13.0108338,77.5502638,1.0
1,14,False,43,10,19,13.0155673,77.5633378,1.0
1,14,False,43,10,19,13.0155868,77.5632866,1.0
1,14,False,52,5,3,13.0935833,77.597035,1.0
1,14,False,51,1,11,12.938604,77.5982884,0.0
1,14,False,51,1,11,12.9554605,77.5921855,0.0
1,14,False,15,7,12,12.9163048,77.6362865,1.0
1,14,False,32,5,2,13.0391417,77.5896083,1.0
1,3,False,0,0,11,12.9512713,77.6212992,0.0
1,14,False,39,9,19,13.0348604,77.5295743,1.0
1,6,False,23,5,15,13.0436796,77.5537056,1.0
1,4,True,3,3,14,13.0189794,77.6560546,1.0
1,14,False,6,10,10,12.953035,77.541695,1.0
1,14,False,39,9,19,13.0377031,77.5221845,1.0
1,14,False,53,9,19,13.0299338,77.537971,1.0
1,14,False,10,1,10,12.9657332,77.5747475,1.0
1,14,False,16,0,18,12.9721457,77.6194894,1.0
1,11,False,32,5,2,13.03937262,77.58946005,1.0
1,14,False,17,1,10,12.9652339,77.586865,1.0
1,14,False,32,4,3,13.0691,77.59272,1.0
1,14,False,19,4,0,13.0293502,77.6317432,1.0
1,16,False,36,9,22,12.9994744,77.5499404,1.0
1,14,False,19,4,14,13.0379883,77.6261287,1.0
1,14,False,19,4,14,13.0379807,77.6261216,1.0
1,14,False,11,0,18,12.9765011,77.60121,1.0
0,4,False,1,0,18,12.9738007,77.6128385,1.0
1,14,False,40,4,11,12.9951683,77.60826,0.0
1,14,False,6,10,10,12.9555144,77.54578,1.0
1,14,False,0,7,11,12.9256233,77.62557,0.0
1,14,False,6,10,10,12.9520071,77.5407089,1.0
1,6,False,11,1,5,12.9833671,77.5961021,1.0
0,4,False,39,9,11,13.009805,77.5060113,0.0
1,14,False,39,9,19,13.0350335,77.5298058,1.0
1,14,False,6,10,10,12.9531981,77.5418085,1.0
1,14,False,20,1,11,12.9832805,77.5768463,0.0
1,14,False,8,5,19,13.045595,77.5082543,1.0
1,14,False,17,1,10,12.9696417,77.591225,1.0
1,14,False,53,9,19,13.0280651,77.5409989,1.0
1,14,False,19,4,6,13.0717897,77.6336631,1.0
1,6,False,41,1,11,12.9961071,77.5961519,0.0
1,14,False,52,5,3,13.1219633,77.6108767,1.0
1,14,False,53,10,19,13.0167089,77.56125,1.0
1,14,False,8,5,19,13.0400136,77.5184541,1.0
1,14,False,33,7,7,12.9042732,77.6273591,1.0
1,14,False,33,7,7,12.904245,77.627325,1.0
1,14,False,6,9,10,12.94357128,77.52651089,1.0
1,14,False,13,6,7,12.8696266,77.6544993,1.0
1,14,False,53,9,15,13.0331916,77.5410117,1.0
1,14,False,15,7,12,12.9151344,77.6238216,1.0
1,7,True,32,5,2,13.0395183,77.5895333,1.0
1,4,True,19,3,14,13.0192745,77.6554942,1.0
1,14,False,43,10,19,13.0172915,77.5607419,1.0
1,14,False,6,9,10,12.9368014,77.519002,1.0
1,11,False,6,9,16,12.944975,77.5273265,1.0
1,14,False,34,1,9,12.9757417,77.5623567,1.0
1,14,False,24,6,11,12.9234334,77.5801682,0.0
1,14,False,33,7,7,12.9210909,77.6202132,1.0
1,14,False,17,1,10,12.9651426,77.5861138,1.0
1,14,True,50,2,21,12.953675,77.717451,1.0
1,14,False,1,0,18,12.9726064,77.6083965,1.0
1,14,False,16,0,18,12.9720341,77.6195253,1.0
1,14,False,6,10,10,12.9494619,77.5367796,1.0
1,14,False,6,10,10,12.9537683,77.5428163,1.0
1,14,False,30,9,9,12.9880208,77.5097003,1.0
0,8,True,32,4,3,13.0661392,77.5930153,1.0
1,14,False,6,10,22,12.9531,77.5387567,1.0
1,14,False,51,1,11,12.9463439,77.5959129,0.0
1,14,False,6,9,16,12.9439104,77.5276695,1.0
1,14,False,3,4,14,13.0243398,77.6430457,1.0
1,14,False,26,10,19,13.0185251,77.555344,0.0
1,14,True,52,4,3,13.0765848,77.5928971,1.0
1,14,False,6,10,10,12.9538997,77.5433473,1.0
1,14,False,11,1,10,12.972265,77.5940561,1.0
1,14,False,22,6,16,12.9064531,77.5944581,1.0
1,14,False,20,1,11,12.9894785,77.581634,0.0
1,14,False,20,1,11,12.9893966,77.5816778,0.0
1,14,False,20,1,11,12.9892875,77.58177,0.0
0,4,False,1,0,8,12.9386484,77.6346265,1.0
1,14,False,6,9,10,12.9358179,77.5140104,1.0
1,14,False,34,1,9,12.9761296,77.5644983,1.0
1,14,False,39,9,19,13.0436334,77.5085101,1.0
1,14,False,39,9,19,13.0356304,77.5240893,1.0
1,4,False,34,10,9,12.977942,77.5451052,1.0
1,14,False,16,0,18,12.9755916,77.626261,1.0
1,14,False,20,1,11,12.9930741,77.5953395,0.0
1,2,False,17,1,11,12.9772619,77.5855295,0.0
1,11,False,6,9,16,12.94509038,77.52761312,1.0
1,14,False,0,7,8,12.9380854,77.6280395,1.0
1,11,False,32,4,2,13.0456453,77.5912593,1.0
1,14,False,20,1,11,12.9787617,77.5849233,0.0
1,14,False,11,1,11,12.9785728,77.5851419,0.0
1,14,False,8,5,19,13.0414092,77.5170524,1.0
1,14,False,20,1,2,12.9874171,77.5877396,1.0
1,2,False,34,1,11,12.9820444,77.5674354,0.0
1,14,False,33,7,7,12.9200999,77.6207323,1.0
1,14,False,34,10,9,12.9755981,77.5540052,1.0
1,14,False,28,3,11,13.0079755,77.6922005,0.0
1,11,False,18,5,2,13.0395749,77.5898222,1.0
1,11,False,18,5,2,13.039513,77.5897673,1.0
1,14,False,20,10,10,12.953135,77.543355,0.0
1,6,False,34,1,10,12.9574012,77.551555,1.0
1,14,False,25,0,17,12.9592633,77.65562,1.0
1,6,False,34,1,10,12.9574283,77.5514016,1.0
1,14,False,37,6,1,12.9122363,77.5998295,1.0
1,14,False,1,0,11,12.9552234,77.620708,0.0
1,13,True,24,6,11,12.9264655,77.5968284,0.0
1,14,False,39,9,19,13.0399989,77.5181856,1.0
1,14,False,42,10,22,12.9859119,77.5515322,1.0
1,6,False,6,1,10,12.9573283,77.5520921,1.0
1,14,False,47,1,11,12.9798615,77.5726578,0.0
1,14,False,47,1,11,12.979777,77.5727436,0.0
1,14,False,47,1,11,12.9794645,77.5729979,0.0
1,14,False,21,7,1,12.8775217,77.5953483,1.0
1,2,False,52,5,3,13.1008376,77.5997292,1.0
1,14,False,34,10,22,12.9756917,77.5479034,1.0
1,14,False,43,10,11,13.0089831,77.5804427,0.0
1,14,False,43,5,2,13.0147468,77.5841493,1.0
1,14,True,17,1,11,12.976525,77.5863883,0.0
1,6,False,34,10,9,12.9757721,77.5524786,1.0
1,6,False,34,10,9,12.9757672,77.5524914,1.0
1,14,False,39,9,19,13.0400284,77.518141,1.0
1,14,False,1,0,10,12.9652497,77.5997154,1.0
1,14,False,4,1,11,12.9437231,77.5679238,0.0
1,11,False,23,5,15,13.0449289,77.5567256,1.0
1,14,False,7,1,10,12.9640752,77.5696,1.0
1,14,False,17,1,10,12.9652524,77.5865938,1.0
1,14,False,30,9,9,12.9889233,77.5081603,1.0
1,14,False,3,0,18,12.9910794,77.6565499,1.0
1,14,False,6,10,10,12.9548221,77.5448369,1.0
1,14,False,52,5,3,13.1069226,77.6021895,1.0
1,14,True,17,1,11,12.9779433,77.58451,0.0
1,14,False,43,5,2,13.0145642,77.584139,1.0
1,14,False,33,7,7,12.9197361,77.6209668,1.0
1,14,False,3,0,18,12.9911083,77.6568817,1.0
1,14,False,7,1,10,12.9614255,77.5627796,1.0
1,14,False,9,8,3,13.1400852,77.6176868,1.0
1,2,False,52,5,3,13.091295,77.5952417,1.0
1,14,False,2,10,16,12.9360492,77.535686,1.0
0,10,False,37,7,11,12.9364185,77.6063347,0.0
1,16,False,28,3,11,13.0103033,77.6977946,0.0
1,14,False,42,9,22,13.0075342,77.5485942,1.0
1,14,False,34,1,11,12.9820333,77.5671933,0.0
1,6,False,52,5,3,13.1056933,77.6012567,1.0
1,14,False,51,7,11,12.9413783,77.5975317,0.0
1,7,False,11,0,18,12.9764557,77.5992382,1.0
1,14,False,36,9,22,13.0038827,77.5499401,1.0
1,14,False,53,10,19,13.0187672,77.5576035,1.0
1,14,False,27,4,0,13.0286172,77.6315961,1.0
1,14,False,27,4,0,13.0284821,77.6316321,1.0
1,14,False,39,9,19,13.0423424,77.5147078,1.0
1,14,False,8,5,19,13.0454566,77.5074545,1.0
1,14,False,32,4,2,13.0537964,77.5933894,1.0
1,14,False,32,4,2,13.0537775,77.593432,1.0
1,14,False,29,6,11,12.9064117,77.5438583,0.0
1,14,False,14,2,12,12.9329825,77.6882706,1.0
1,14,False,8,5,19,13.0452492,77.507926,1.0
1,14,False,14,2,21,12.9570831,77.7004329,1.0
1,6,False,35,2,11,12.9923012,77.7160412,0.0
1,14,False,16,0,11,12.9668138,77.6205865,0.0
1,2,False,22,7,1,12.8945185,77.598201,1.0
1,14,False,45,10,5,13.0179155,77.5563817,1.0
1,14,False,45,10,5,13.0178929,77.5562632,1.0
1,14,False,11,0,18,12.9761508,77.6016943,1.0
1,14,False,17,1,10,12.9639082,77.5819049,1.0
1,14,False,17,1,10,12.9634157,77.5835349,1.0
1,14,False,40,4,11,12.9949399,77.6081378,0.0
1,14,False,45,10,5,13.0176661,77.5560062,1.0
1,14,False,14,2,21,12.9594013,77.7012209,1.0
1,14,False,41,1,11,12.99452,77.6051983,0.0
1,11,False,25,0,17,12.9629602,77.6417244,1.0
1,4,True,18,5,2,13.0394681,77.5897755,1.0
1,14,False,53,9,19,13.0290884,77.5427061,1.0
0,10,False,37,7,11,12.9364366,77.6063688,0.0
1,14,False,2,6,16,12.919942,77.5624417,1.0
1,14,False,11,1,11,12.9794464,77.5912522,0.0
1,14,False,11,1,11,12.9787147,77.5914034,0.0
1,14,True,35,2,11,12.9882925,77.731744,0.0
1,16,True,28,3,11,13.010332,77.6977171,0.0
1,6,False,7,1,10,12.9579126,77.5536923,1.0
1,14,False,43,10,2,13.0144727,77.5836984,1.0
1,14,False,44,1,11,12.9846924,77.5723255,0.0
1,14,False,11,1,5,12.9821704,77.5951415,1.0
1,14,False,27,4,11,13.032092,77.6216355,0.0
1,6,False,27,4,14,13.0415656,77.6135358,1.0
0,4,False,50,2,21,12.9556341,77.7155545,1.0
0,4,False,14,2,21,12.9563482,77.7148885,1.0
1,2,False,13,8,11,12.8535988,77.666219,0.0
1,14,False,16,0,11,12.9670383,77.6213517,0.0
1,6,True,31,9,10,12.9121191,77.4846636,1.0
1,14,False,1,0,10,12.9720741,77.6070253,1.0
1,14,False,28,3,11,13.0189936,77.7075788,0.0
1,6,False,0,7,8,12.9351101,77.6244937,1.0
1,14,False,30,9,9,12.9882997,77.5093716,1.0
1,11,False,27,4,14,13.0416559,77.613576,1.0
1,14,False,3,3,14,13.018122,77.6578346,1.0
1,14,False,43,10,2,13.0181804,77.5837847,1.0
1,14,False,2,6,16,12.9154183,77.5654563,1.0
1,14,True,17,1,10,12.9633886,77.5834722,1.0
1,0,False,2,6,16,12.9154494,77.565348,1.0
1,14,False,53,9,19,13.0223223,77.5512338,1.0
1,14,False,53,9,19,13.0290894,77.5405327,1.0
1,14,False,48,1,11,12.9580733,77.5739611,0.0
1,6,True,48,1,11,12.9576963,77.5738038,0.0
1,14,False,6,10,22,12.9531571,77.5390721,1.0
1,14,False,40,4,11,12.9967908,77.6141053,0.0
1,14,False,37,7,1,12.9367619,77.6042231,1.0
1,14,False,42,10,22,12.9978216,77.5516006,1.0
1,14,False,43,10,2,13.010846,77.5836326,1.0
1,14,False,43,10,2,13.0112692,77.583467,1.0
1,14,False,43,10,2,13.0113427,77.5834938,1.0
1,14,False,43,10,2,13.0113427,77.5834938,1.0
0,4,True,37,7,1,12.8993805,77.6006482,1.0
1,14,False,23,5,15,13.0433943,77.5526026,1.0
1,14,True,52,5,3,13.118445,77.6084047,1.0
1,6,False,32,4,3,13.0655083,77.5932767,1.0
1,14,False,20,1,2,12.986405,77.5888765,1.0
1,14,False,6,9,10,12.9382439,77.521922,1.0
1,3,False,6,10,22,12.950635,77.53755,1.0
1,14,False,6,10,10,12.95620419,77.5484401,1.0
1,6,False,14,2,17,12.9560652,77.6937924,1.0
1,6,False,34,10,9,12.97832764,77.54393771,1.0
1,6,False,34,10,9,12.97828407,77.54400961,1.0
1,14,True,39,9,11,13.009748,77.5058788,0.0
1,13,True,36,9,11,13.0015734,77.5531602,0.0
0,10,False,9,8,3,13.1908827,77.6457956,1.0
1,2,False,32,4,3,13.0714467,77.59293,1.0
0,10,False,9,8,3,13.1906979,77.6456185,1.0
1,14,False,13,8,11,12.8549049,77.6652258,0.0
1,14,False,17,1,11,12.9605952,77.5879005,0.0
0,10,False,9,8,3,13.1909322,77.6458777,1.0
0,10,False,9,8,3,13.1909815,77.6460922,1.0
1,14,False,7,1,10,12.9651619,77.5682358,1.0
1,2,False,7,1,10,12.9651619,77.5682358,1.0
1,7,False,7,1,10,12.9651619,77.5682358,1.0
1,4,False,7,1,10,12.9651619,77.5682358,1.0
1,14,False,17,1,10,12.9673651,77.5878585,1.0
0,4,True,40,4,0,13.00353423,77.6195401,1.0
1,7,False,33,7,11,12.9239601,77.6280755,0.0
0,4,True,44,1,11,12.98872458,77.57410491,0.0
0,4,True,44,1,11,12.98872458,77.57410491,0.0
1,2,False,6,1,10,12.9572214,77.5518973,1.0
0,10,False,42,10,11,12.9832488,77.5605833,0.0
1,14,False,44,1,11,12.9871352,77.572294,0.0
1,14,False,17,1,11,12.9710787,77.5836129,0.0
1,14,False,15,7,7,12.8923874,77.6378858,1.0
1,14,True,51,1,11,12.9493392,77.5930518,0.0
1,14,False,25,0,17,12.9593399,77.6551777,1.0
1,14,False,33,7,7,12.92537823,77.61795826,1.0
1,6,False,3,3,14,13.0192499,77.6558144,1.0
1,14,False,17,1,10,12.964232,77.5798997,1.0
1,14,False,9,8,3,13.1404344,77.6172696,1.0
1,14,False,24,6,11,12.9171327,77.5736571,0.0
1,14,False,6,9,16,12.93788005,77.53190722,1.0
1,6,False,7,1,11,12.974705,77.570679,0.0
1,14,False,23,4,15,13.043795,77.5596997,1.0
1,6,False,1,0,10,12.9680452,77.6062151,1.0
1,14,False,23,4,15,13.0441174,77.5574899,1.0
0,10,False,1,0,10,12.9680759,77.6063041,1.0
1,14,False,43,5,2,13.0161433,77.5840293,1.0
1,6,False,26,9,11,12.9521802,77.4999403,0.0
1,14,False,17,1,10,12.9679836,77.5920808,1.0
1,14,False,33,7,7,12.9052933,77.6276437,1.0
1,14,False,17,1,10,12.9682323,77.5918429,1.0
1,14,False,19,4,14,13.0409834,77.6176005,1.0
1,14,False,46,6,11,12.8898883,77.563975,0.0
1,14,False,16,0,11,12.9654851,77.6254524,0.0
1,14,False,7,1,10,12.9624886,77.5656329,1.0
1,14,False,37,7,1,12.9022284,77.6011471,1.0
1,14,False,45,1,4,12.9794862,77.6032537,1.0
1,14,False,8,5,19,13.0456599,77.5070149,1.0
1,14,False,16,0,18,12.9814749,77.6311345,1.0
1,14,False,34,10,11,12.9801212,77.5555583,0.0
1,14,False,6,10,10,12.9530288,77.5417742,1.0
1,14,False,23,4,15,13.0440858,77.5569944,1.0
1,14,False,52,5,3,13.095465,77.59462,1.0
1,14,False,10,1,11,12.9562695,77.5771049,0.0
1,4,False,14,2,12,12.9282778,77.6821992,1.0
1,14,False,17,1,10,12.9706782,77.5873591,1.0
1,14,False,45,1,5,12.9845704,77.5973823,1.0
1,14,False,17,1,10,12.9659604,77.5866912,1.0
1,14,False,14,2,12,12.9310883,77.6868476,1.0
1,14,False,37,7,11,12.915939,77.6161326,0.0
1,14,False,20,1,11,12.9901791,77.5929688,0.0
1,14,False,52,5,3,13.1000543,77.5989273,1.0
1,14,False,53,9,19,13.0315818,77.5348312,1.0
1,7,False,18,4,14,13.0427683,77.610235,1.0
1,14,False,43,10,2,13.0107285,77.5837313,1.0
0,4,False,27,4,14,13.0416105,77.6118695,1.0
1,14,False,53,9,19,13.0299844,77.540239,1.0
1,14,False,6,10,10,12.9522333,77.54072,1.0
1,14,False,53,9,19,13.0170433,77.5539883,1.0
1,14,False,20,1,11,12.9801916,77.5854006,0.0
1,14,False,11,1,11,12.9800181,77.585907,0.0
1,6,False,7,1,11,12.9803815,77.5706442,0.0
0,8,False,33,7,7,12.9062833,77.6271617,1.0
1,6,False,7,1,11,12.9800645,77.570478,0.0
1,2,False,25,0,18,12.9840039,77.640239,1.0
1,13,True,25,0,8,12.9783724,77.6422748,1.0
1,14,False,45,1,18,12.9760171,77.6124675,1.0
1,14,False,52,5,11,13.103002,77.5862525,0.0
1,14,False,11,0,18,12.9753317,77.6074433,1.0
1,14,False,45,1,18,12.9758096,77.6135061,1.0
1,14,False,13,8,11,12.8579389,77.6620332,0.0
1,14,False,19,4,14,13.0410203,77.6209527,1.0
1,14,False,53,9,19,13.0305009,77.5403726,1.0
1,14,False,48,1,11,12.9580524,77.5738577,0.0
1,14,True,53,10,19,13.0168856,77.5560218,1.0
0,4,False,20,1,11,12.9831901,77.576514,0.0
1,14,False,3,4,14,13.0179617,77.6572369,1.0
1,14,False,2,10,16,12.9259676,77.5491487,1.0
1,14,False,17,1,10,12.9642133,77.5855333,1.0
1,14,False,2,10,16,12.9282683,77.5460967,1.0
1,6,False,1,0,7,12.9579383,77.6061417,1.0
1,14,False,19,4,14,13.0413279,77.6153603,1.0
1,14,False,7,1,11,12.9807656,77.570627,0.0
1,14,False,19,4,14,13.0413233,77.6153582,1.0
1,14,False,27,4,11,13.0040658,77.6122612,0.0
1,14,False,7,1,10,12.958163,77.5546998,1.0
1,14,False,18,4,2,13.0430717,77.5914067,1.0
1,14,False,0,7,8,12.9369791,77.6273316,1.0
1,14,False,39,9,11,13.0248829,77.5112264,0.0
1,14,False,49,10,9,12.9782935,77.5436533,1.0
1,2,False,52,4,3,13.0851517,77.5942417,1.0
1,14,False,34,1,9,12.9763471,77.5648102,1.0
1,14,False,7,1,10,12.96342,77.5684149,1.0
1,14,False,13,8,11,12.8407319,77.6765618,0.0
1,14,False,7,1,11,12.9802432,77.5710367,0.0
1,14,False,6,10,22,12.9532472,77.5385721,1.0
1,14,False,33,7,7,12.92053202,77.62054794,1.0
1,7,False,20,8,11,12.96217395,77.58940733,0.0
1,14,False,17,1,10,12.9637748,77.5839557,1.0
1,7,False,20,1,11,12.983006,77.5764358,0.0
1,14,False,39,9,19,13.039535,77.5188367,1.0
1,14,False,30,10,9,12.98570454,77.52281837,1.0
1,14,False,49,10,11,12.9987039,77.5421048,0.0
1,14,False,1,0,10,12.9658006,77.6092006,1.0
1,14,False,17,1,10,12.9654768,77.5866092,1.0
1,14,False,47,1,11,12.9758817,77.5827076,0.0
1,6,False,17,1,11,12.9736814,77.5816468,0.0
1,14,False,37,7,11,12.9164149,77.6095046,0.0
1,14,False,52,5,3,13.097061,77.5990244,1.0
1,14,False,30,9,9,12.988945,77.5080933,1.0
1,14,False,39,9,19,13.0361721,77.5210965,1.0
1,14,False,39,9,19,13.0360284,77.5212459,1.0
1,14,False,13,8,11,12.8408359,77.6755563,0.0
1,14,False,6,10,10,12.9487705,77.5356957,1.0
1,14,False,30,9,9,12.9887519,77.5086749,1.0
1,14,False,44,1,11,12.9851111,77.572661,0.0
1,14,False,13,8,11,12.8416728,77.6761745,0.0
1,14,False,8,5,19,13.0456409,77.5067663,1.0
